code,800,400,200,100,50,40,25,10,1,0.1,throughput,macsec,deepbuffer,type,maxmodules,family,cost
7280CR3-32P4,,4.0,,,64.0,,,,,,,,,fixed,,7280R3A,15183.95104
7280CR3-32P4,,4.0,,,,32.0,,,,,,,,fixed,,7280R3A,15183.95104
7280CR3-32P4,,4.0,,,,,64.0,,,,,,,fixed,,7280R3A,15183.95104
7280CR3-32P4,,4.0,,,,,,64.0,,,,,,fixed,,7280R3A,15183.95104
7280CR3-32P4,,,,48.0,,,,,,,,,,fixed,,7280R3A,15183.95104
7280CR3-32P4,,,,16.0,64.0,,,,,,,,,fixed,,7280R3A,15183.95104
7280CR3-32P4,,,,16.0,,32.0,,,,,,,,fixed,,7280R3A,15183.95104
7280CR3-32P4,,,,16.0,,,64.0,,,,,,,fixed,,7280R3A,15183.95104
7280CR3-32P4,,,,16.0,,,,64.0,,,,,,fixed,,7280R3A,15183.95104
7280CR3-32P4,,,,,96.0,,,,,,,,,fixed,,7280R3A,15183.95104
7280CR3-32P4,,,,,32.0,32.0,,,,,,,,fixed,,7280R3A,15183.95104
7280CR3-32P4,,,,,32.0,,64.0,,,,,,,fixed,,7280R3A,15183.95104
7280CR3-32P4,,,,,32.0,,,64.0,,,,,,fixed,,7280R3A,15183.95104
7280CR3-32P4,,,,,,36.0,,,,,,,,fixed,,7280R3A,15183.95104
7280CR3-32P4,,,,,,4.0,64.0,,,,,,,fixed,,7280R3A,15183.95104
7280CR3-32P4,,,,,,4.0,,64.0,,,,,,fixed,,7280R3A,15183.95104
7280CR3-32P4,,,,,,,96.0,,,,,,,fixed,,7280R3A,15183.95104
7280CR3-32P4,,,,,,,,96.0,,,,,,fixed,,7280R3A,15183.95104
7280CR3K-32P4,4.0,,32.0,,,,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32P4,4.0,,,64.0,,,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32P4,4.0,,,,32.0,,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32P4,4.0,,,,,64.0,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32P4,4.0,,,,,,64.0,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32P4,,,48.0,,,,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32P4,,,16.0,64.0,,,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32P4,,,16.0,,32.0,,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32P4,,,16.0,,,64.0,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32P4,,,16.0,,,,64.0,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32P4,,,,96.0,,,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32P4,,,,32.0,32.0,,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32P4,,,,32.0,,64.0,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32P4,,,,32.0,,,64.0,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32P4,,,,,36.0,,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32P4,,,,,4.0,64.0,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32P4,,,,,4.0,,64.0,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32P4,,,,,,96.0,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32P4,,,,,,,96.0,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32P4A,4.0,,32.0,,,,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32P4A,4.0,,,64.0,,,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32P4A,4.0,,,,32.0,,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32P4A,4.0,,,,,64.0,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32P4A,4.0,,,,,,64.0,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32P4A,,,48.0,,,,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32P4A,,,16.0,64.0,,,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32P4A,,,16.0,,32.0,,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32P4A,,,16.0,,,64.0,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32P4A,,,16.0,,,,64.0,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32P4A,,,,96.0,,,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32P4A,,,,32.0,32.0,,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32P4A,,,,32.0,,64.0,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32P4A,,,,32.0,,,64.0,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32P4A,,,,,36.0,,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32P4A,,,,,4.0,64.0,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32P4A,,,,,4.0,,64.0,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32P4A,,,,,,96.0,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32P4A,,,,,,,96.0,,,,,,,fixed,,7280R3A,31438.82383
7280CR3-32D4,4.0,,32.0,,,,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3-32D4,4.0,,,64.0,,,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3-32D4,4.0,,,,32.0,,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3-32D4,4.0,,,,,64.0,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3-32D4,4.0,,,,,,64.0,,,,,,,fixed,,7280R3A,31438.82383
7280CR3-32D4,,,48.0,,,,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3-32D4,,,16.0,64.0,,,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3-32D4,,,16.0,,32.0,,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3-32D4,,,16.0,,,64.0,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3-32D4,,,16.0,,,,64.0,,,,,,,fixed,,7280R3A,31438.82383
7280CR3-32D4,,,,96.0,,,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3-32D4,,,,32.0,32.0,,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3-32D4,,,,32.0,,64.0,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3-32D4,,,,32.0,,,64.0,,,,,,,fixed,,7280R3A,31438.82383
7280CR3-32D4,,,,,36.0,,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3-32D4,,,,,4.0,64.0,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3-32D4,,,,,4.0,,64.0,,,,,,,fixed,,7280R3A,31438.82383
7280CR3-32D4,,,,,,96.0,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3-32D4,,,,,,,96.0,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32D4,4.0,,32.0,,,,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32D4,4.0,,,64.0,,,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32D4,4.0,,,,32.0,,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32D4,4.0,,,,,64.0,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32D4,4.0,,,,,,64.0,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32D4,,,48.0,,,,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32D4,,,16.0,64.0,,,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32D4,,,16.0,,32.0,,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32D4,,,16.0,,,64.0,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32D4,,,16.0,,,,64.0,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32D4,,,,96.0,,,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32D4,,,,32.0,32.0,,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32D4,,,,32.0,,64.0,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32D4,,,,32.0,,,64.0,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32D4,,,,,36.0,,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32D4,,,,,4.0,64.0,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32D4,,,,,4.0,,64.0,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32D4,,,,,,96.0,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32D4,,,,,,,96.0,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32D4A,4.0,,32.0,,,,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32D4A,4.0,,,64.0,,,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32D4A,4.0,,,,32.0,,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32D4A,4.0,,,,,64.0,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32D4A,4.0,,,,,,64.0,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32D4A,,,48.0,,,,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32D4A,,,16.0,64.0,,,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32D4A,,,16.0,,32.0,,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32D4A,,,16.0,,,64.0,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32D4A,,,16.0,,,,64.0,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32D4A,,,,96.0,,,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32D4A,,,,32.0,32.0,,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32D4A,,,,32.0,,64.0,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32D4A,,,,32.0,,,64.0,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32D4A,,,,,36.0,,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32D4A,,,,,4.0,64.0,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32D4A,,,,,4.0,,64.0,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32D4A,,,,,,96.0,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-32D4A,,,,,,,96.0,,,,,,,fixed,,7280R3A,31438.82383
7280CR3-36S,,2.0,6.0,28.0,,,,,,,,,,fixed,,7280R3A,15183.95104
7280CR3-36S,,2.0,6.0,,56.0,,,,,,,,,fixed,,7280R3A,15183.95104
7280CR3-36S,,2.0,6.0,,,28.0,,,,,,,,fixed,,7280R3A,15183.95104
7280CR3-36S,,2.0,6.0,,,,112.0,,,,,,,fixed,,7280R3A,15183.95104
7280CR3-36S,,2.0,6.0,,,,,112.0,,,,,,fixed,,7280R3A,15183.95104
7280CR3-36S,,2.0,6.0,4.0,,,,,24.0,,,,,fixed,,7280R3A,15183.95104
7280CR3-36S,,2.0,6.0,,8.0,,,,24.0,,,,,fixed,,7280R3A,15183.95104
7280CR3-36S,,2.0,6.0,,,4.0,,,24.0,,,,,fixed,,7280R3A,15183.95104
7280CR3-36S,,2.0,6.0,,,,16.0,,24.0,,,,,fixed,,7280R3A,15183.95104
7280CR3-36S,,2.0,6.0,,,,,16.0,24.0,,,,,fixed,,7280R3A,15183.95104
7280CR3-36S,,2.0,,40.0,,,,,,,,,,fixed,,7280R3A,15183.95104
7280CR3-36S,,2.0,,12.0,56.0,,,,,,,,,fixed,,7280R3A,15183.95104
7280CR3-36S,,2.0,,12.0,,28.0,,,,,,,,fixed,,7280R3A,15183.95104
7280CR3-36S,,2.0,,12.0,,,106.0,,,,,,,fixed,,7280R3A,15183.95104
7280CR3-36S,,2.0,,12.0,,,,106.0,,,,,,fixed,,7280R3A,15183.95104
7280CR3-36S,,2.0,,16.0,,,,,24.0,,,,,fixed,,7280R3A,15183.95104
7280CR3-36S,,2.0,,12.0,8.0,,,,24.0,,,,,fixed,,7280R3A,15183.95104
7280CR3-36S,,2.0,,12.0,,4.0,,,24.0,,,,,fixed,,7280R3A,15183.95104
7280CR3-36S,,2.0,,12.0,,,16.0,,24.0,,,,,fixed,,7280R3A,15183.95104
7280CR3-36S,,2.0,,12.0,,,,16.0,24.0,,,,,fixed,,7280R3A,15183.95104
7280CR3-36S,,2.0,,,80.0,,,,,,,,,fixed,,7280R3A,15183.95104
7280CR3-36S,,2.0,,,24.0,28.0,,,,,,,,fixed,,7280R3A,15183.95104
7280CR3-36S,,2.0,,,24.0,,94.0,,,,,,,fixed,,7280R3A,15183.95104
7280CR3-36S,,2.0,,,24.0,,,94.0,,,,,,fixed,,7280R3A,15183.95104
7280CR3-36S,,2.0,,,,34.0,,,,,,,,fixed,,7280R3A,15183.95104
7280CR3-36S,,2.0,,,,6.0,112.0,,,,,,,fixed,,7280R3A,15183.95104
7280CR3-36S,,2.0,,,,6.0,,112.0,,,,,,fixed,,7280R3A,15183.95104
7280CR3-36S,,2.0,,,,,120.0,,,,,,,fixed,,7280R3A,15183.95104
7280CR3-36S,,2.0,,,,,,120.0,,,,,,fixed,,7280R3A,15183.95104
7280CR3-36S,,2.0,,,32.0,,,,24.0,,,,,fixed,,7280R3A,15183.95104
7280CR3-36S,,2.0,,,24.0,4.0,,,24.0,,,,,fixed,,7280R3A,15183.95104
7280CR3-36S,,2.0,,,24.0,,16.0,,24.0,,,,,fixed,,7280R3A,15183.95104
7280CR3-36S,,2.0,,,24.0,,,16.0,24.0,,,,,fixed,,7280R3A,15183.95104
7280CR3-36S,,2.0,,,,10.0,,,24.0,,,,,fixed,,7280R3A,15183.95104
7280CR3-36S,,2.0,,,,6.0,16.0,,24.0,,,,,fixed,,7280R3A,15183.95104
7280CR3-36S,,2.0,,,,6.0,,16.0,24.0,,,,,fixed,,7280R3A,15183.95104
7280CR3-36S,,2.0,,,,,118.0,,,,,,,fixed,,7280R3A,15183.95104
7280CR3-36S,,2.0,,,,,,118.0,,,,,,fixed,,7280R3A,15183.95104
7280CR3-36S,,2.0,,,,,16.0,,24.0,,,,,fixed,,7280R3A,15183.95104
7280CR3-36S,,2.0,,,,,,16.0,24.0,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36S,,2.0,6.0,28.0,,,,,,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36S,,2.0,6.0,,56.0,,,,,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36S,,2.0,6.0,,,28.0,,,,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36S,,2.0,6.0,,,,112.0,,,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36S,,2.0,6.0,,,,,112.0,,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36S,,2.0,6.0,4.0,,,,,24.0,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36S,,2.0,6.0,,8.0,,,,24.0,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36S,,2.0,6.0,,,4.0,,,24.0,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36S,,2.0,6.0,,,,16.0,,24.0,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36S,,2.0,6.0,,,,,16.0,24.0,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36S,,2.0,,40.0,,,,,,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36S,,2.0,,12.0,56.0,,,,,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36S,,2.0,,12.0,,28.0,,,,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36S,,2.0,,12.0,,,106.0,,,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36S,,2.0,,12.0,,,,106.0,,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36S,,2.0,,16.0,,,,,24.0,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36S,,2.0,,12.0,8.0,,,,24.0,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36S,,2.0,,12.0,,4.0,,,24.0,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36S,,2.0,,12.0,,,16.0,,24.0,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36S,,2.0,,12.0,,,,16.0,24.0,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36S,,2.0,,,80.0,,,,,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36S,,2.0,,,24.0,28.0,,,,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36S,,2.0,,,24.0,,94.0,,,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36S,,2.0,,,24.0,,,94.0,,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36S,,2.0,,,,34.0,,,,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36S,,2.0,,,,6.0,112.0,,,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36S,,2.0,,,,6.0,,112.0,,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36S,,2.0,,,,,120.0,,,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36S,,2.0,,,,,,120.0,,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36S,,2.0,,,32.0,,,,24.0,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36S,,2.0,,,24.0,4.0,,,24.0,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36S,,2.0,,,24.0,,16.0,,24.0,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36S,,2.0,,,24.0,,,16.0,24.0,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36S,,2.0,,,,10.0,,,24.0,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36S,,2.0,,,,6.0,16.0,,24.0,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36S,,2.0,,,,6.0,,16.0,24.0,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36S,,2.0,,,,,118.0,,,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36S,,2.0,,,,,,118.0,,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36S,,2.0,,,,,16.0,,24.0,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36S,,2.0,,,,,,16.0,24.0,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36A,,2.0,6.0,28.0,,,,,,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36A,,2.0,6.0,,56.0,,,,,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36A,,2.0,6.0,,,28.0,,,,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36A,,2.0,6.0,,,,112.0,,,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36A,,2.0,6.0,,,,,112.0,,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36A,,2.0,6.0,4.0,,,,,24.0,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36A,,2.0,6.0,,8.0,,,,24.0,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36A,,2.0,6.0,,,4.0,,,24.0,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36A,,2.0,6.0,,,,16.0,,24.0,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36A,,2.0,6.0,,,,,16.0,24.0,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36A,,2.0,,40.0,,,,,,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36A,,2.0,,12.0,56.0,,,,,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36A,,2.0,,12.0,,28.0,,,,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36A,,2.0,,12.0,,,106.0,,,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36A,,2.0,,12.0,,,,106.0,,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36A,,2.0,,16.0,,,,,24.0,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36A,,2.0,,12.0,8.0,,,,24.0,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36A,,2.0,,12.0,,4.0,,,24.0,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36A,,2.0,,12.0,,,16.0,,24.0,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36A,,2.0,,12.0,,,,16.0,24.0,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36A,,2.0,,,80.0,,,,,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36A,,2.0,,,24.0,28.0,,,,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36A,,2.0,,,24.0,,94.0,,,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36A,,2.0,,,24.0,,,94.0,,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36A,,2.0,,,,34.0,,,,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36A,,2.0,,,,6.0,112.0,,,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36A,,2.0,,,,6.0,,112.0,,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36A,,2.0,,,,,120.0,,,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36A,,2.0,,,,,,120.0,,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36A,,2.0,,,32.0,,,,24.0,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36A,,2.0,,,24.0,4.0,,,24.0,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36A,,2.0,,,24.0,,16.0,,24.0,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36A,,2.0,,,24.0,,,16.0,24.0,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36A,,2.0,,,,10.0,,,24.0,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36A,,2.0,,,,6.0,16.0,,24.0,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36A,,2.0,,,,6.0,,16.0,24.0,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36A,,2.0,,,,,118.0,,,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36A,,2.0,,,,,,118.0,,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36A,,2.0,,,,,16.0,,24.0,,,,,fixed,,7280R3A,15183.95104
7280CR3K-36A,,2.0,,,,,,16.0,24.0,,,,,fixed,,7280R3A,15183.95104
7280CR3-96,,,,96.0,,,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3-96,,,,,192.0,,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3-96,,,,,,96.0,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3-96,,,,,,,192.0,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-96,,,,96.0,,,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-96,,,,,192.0,,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-96,,,,,,96.0,,,,,,,,fixed,,7280R3A,31438.82383
7280CR3K-96,,,,,,,192.0,,,,,,,fixed,,7280R3A,31438.82383
7280SR3-48YC8,,,,8.0,,,48.0,,,,,,,fixed,,7280R3A,15183.95104
7280SR3-48YC8,,,,8.0,,,,48.0,,,,,,fixed,,7280R3A,15183.95104
7280SR3-48YC8,,,,8.0,,,,,48.0,,,,,fixed,,7280R3A,15183.95104
7280SR3-48YC8,,,,,16.0,,48.0,,,,,,,fixed,,7280R3A,15183.95104
7280SR3-48YC8,,,,,16.0,,,48.0,,,,,,fixed,,7280R3A,15183.95104
7280SR3-48YC8,,,,,16.0,,,,48.0,,,,,fixed,,7280R3A,15183.95104
7280SR3-48YC8,,,,,,8.0,48.0,,,,,,,fixed,,7280R3A,15183.95104
7280SR3-48YC8,,,,,,8.0,,48.0,,,,,,fixed,,7280R3A,15183.95104
7280SR3-48YC8,,,,,,8.0,,,48.0,,,,,fixed,,7280R3A,15183.95104
7280SR3-48YC8,,,,,,,80.0,,,,,,,fixed,,7280R3A,15183.95104
7280SR3-48YC8,,,,,,,,80.0,,,,,,fixed,,7280R3A,15183.95104
7280SR3-48YC8,,,,,,,32.0,,48.0,,,,,fixed,,7280R3A,15183.95104
7280SR3-48YC8,,,,,,,,32.0,48.0,,,,,fixed,,7280R3A,15183.95104
7280SR3K-48YC8,,,,8.0,,,48.0,,,,,,,fixed,,7280R3A,6055.681021
7280SR3K-48YC8,,,,8.0,,,,48.0,,,,,,fixed,,7280R3A,6055.681021
7280SR3K-48YC8,,,,8.0,,,,,48.0,,,,,fixed,,7280R3A,6055.681021
7280SR3K-48YC8,,,,,16.0,,48.0,,,,,,,fixed,,7280R3A,6055.681021
7280SR3K-48YC8,,,,,16.0,,,48.0,,,,,,fixed,,7280R3A,6055.681021
7280SR3K-48YC8,,,,,16.0,,,,48.0,,,,,fixed,,7280R3A,6055.681021
7280SR3K-48YC8,,,,,,8.0,48.0,,,,,,,fixed,,7280R3A,6055.681021
7280SR3K-48YC8,,,,,,8.0,,48.0,,,,,,fixed,,7280R3A,6055.681021
7280SR3K-48YC8,,,,,,8.0,,,48.0,,,,,fixed,,7280R3A,6055.681021
7280SR3K-48YC8,,,,,,,80.0,,,,,,,fixed,,7280R3A,6055.681021
7280SR3K-48YC8,,,,,,,,80.0,,,,,,fixed,,7280R3A,6055.681021
7280SR3K-48YC8,,,,,,,32.0,,48.0,,,,,fixed,,7280R3A,6055.681021
7280SR3K-48YC8,,,,,,,,32.0,48.0,,,,,fixed,,7280R3A,6055.681021
7280SR3K-48YC8A,,,,8.0,,,48.0,,,,,,,fixed,,7280R3A,6055.681021
7280SR3K-48YC8A,,,,8.0,,,,48.0,,,,,,fixed,,7280R3A,6055.681021
7280SR3K-48YC8A,,,,8.0,,,,,48.0,,,,,fixed,,7280R3A,6055.681021
7280SR3K-48YC8A,,,,,16.0,,48.0,,,,,,,fixed,,7280R3A,6055.681021
7280SR3K-48YC8A,,,,,16.0,,,48.0,,,,,,fixed,,7280R3A,6055.681021
7280SR3K-48YC8A,,,,,16.0,,,,48.0,,,,,fixed,,7280R3A,6055.681021
7280SR3K-48YC8A,,,,,,8.0,48.0,,,,,,,fixed,,7280R3A,6055.681021
7280SR3K-48YC8A,,,,,,8.0,,48.0,,,,,,fixed,,7280R3A,6055.681021
7280SR3K-48YC8A,,,,,,8.0,,,48.0,,,,,fixed,,7280R3A,6055.681021
7280SR3K-48YC8A,,,,,,,80.0,,,,,,,fixed,,7280R3A,6055.681021
7280SR3K-48YC8A,,,,,,,,80.0,,,,,,fixed,,7280R3A,6055.681021
7280SR3K-48YC8A,,,,,,,32.0,,48.0,,,,,fixed,,7280R3A,6055.681021
7280SR3K-48YC8A,,,,,,,,32.0,48.0,,,,,fixed,,7280R3A,6055.681021
7280SR3-40YC6,,,,6.0,,,40.0,,,,,,,fixed,,7280R3A,4790.793782
7280SR3-40YC6,,,,6.0,,,,40.0,,,,,,fixed,,7280R3A,4790.793782
7280SR3-40YC6,,,,6.0,,,,,36.0,,,,,fixed,,7280R3A,4790.793782
7280SR3-40YC6,,,,6.0,,,4.0,,36.0,,,,,fixed,,7280R3A,4790.793782
7280SR3-40YC6,,,,6.0,,,,4.0,36.0,,,,,fixed,,7280R3A,4790.793782
7280SR3-40YC6,,,,,12.0,,40.0,,,,,,,fixed,,7280R3A,4790.793782
7280SR3-40YC6,,,,,12.0,,,40.0,,,,,,fixed,,7280R3A,4790.793782
7280SR3-40YC6,,,,,12.0,,4.0,,36.0,,,,,fixed,,7280R3A,4790.793782
7280SR3-40YC6,,,,,12.0,,,4.0,36.0,,,,,fixed,,7280R3A,4790.793782
7280SR3-40YC6,,,,,,6.0,40.0,,,,,,,fixed,,7280R3A,4790.793782
7280SR3-40YC6,,,,,,6.0,,40.0,,,,,,fixed,,7280R3A,4790.793782
7280SR3-40YC6,,,,,,6.0,4.0,,36.0,,,,,fixed,,7280R3A,4790.793782
7280SR3-40YC6,,,,,,6.0,,4.0,36.0,,,,,fixed,,7280R3A,4790.793782
